Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
30	Stromal cells	Endothelial	Endothelial	RAB8B	-0.27	20.5	3.73e-11
30	Stromal cells	Endothelial	Endothelial	RABGAP1L	-0.26	21.7	4.27e-11
30	Stromal cells	Endothelial	Endothelial	RHOG	-0.37	54.0	5.91e-11
30	Stromal cells	Endothelial	Endothelial	TPM2	-0.9	17.0	6.08e-11
30	Stromal cells	Endothelial	Endothelial	EML4	-0.37	47.5	6.23e-11
30	Stromal cells	Endothelial	Endothelial	SMCHD1	-0.33	37.6	7.57e-11
30	Stromal cells	Endothelial	Endothelial	BACH1	-0.26	19.9	7.8e-11
30	Stromal cells	Endothelial	Endothelial	MT1X	-1.05	38.5	1.03e-10
30	Stromal cells	Endothelial	Endothelial	ARID5A	-0.33	32.5	1.21e-10
30	Stromal cells	Endothelial	Endothelial	CMTM6	-0.31	51.8	1.53e-10
30	Stromal cells	Endothelial	Endothelial	CSF1	-0.44	10.0	2.03e-10
30	Stromal cells	Endothelial	Endothelial	LEPROTL1	-0.51	45.7	2.2e-10
30	Stromal cells	Endothelial	Endothelial	HSPH1	-0.64	76.4	4.98e-10
30	Stromal cells	Endothelial	Endothelial	PRNP	-0.28	49.4	5.62e-10
30	Stromal cells	Endothelial	Endothelial	STAT1	-0.32	40.1	5.84e-10
30	Stromal cells	Endothelial	Endothelial	C15orf48	-0.92	3.8	7.42e-10
30	Stromal cells	Endothelial	Endothelial	SRGN	-1.33	76.0	7.83e-10
30	Stromal cells	Endothelial	Endothelial	DEDD2	-0.29	26.1	8.92e-10
30	Stromal cells	Endothelial	Endothelial	HSPE1	-0.52	91.7	9.49e-10
30	Stromal cells	Endothelial	Endothelial	GLTSCR2	-0.27	75.8	1.18e-09
30	Stromal cells	Endothelial	Endothelial	SERPINB9	-0.49	25.8	1.35e-09
30	Stromal cells	Endothelial	Endothelial	HLA-DPB1	-1.13	51.0	1.39e-09
30	Stromal cells	Endothelial	Endothelial	PTP4A1	-0.31	50.5	1.53e-09
30	Stromal cells	Endothelial	Endothelial	DNAJA1	-0.42	90.4	1.54e-09
30	Stromal cells	Endothelial	Endothelial	HIST1H1E	0.3	34.7	1.6e-09
30	Stromal cells	Endothelial	Endothelial	LTBP4	-0.43	19.6	2.15e-09
30	Stromal cells	Endothelial	Endothelial	IL32	-1.04	68.2	3.24e-09
30	Stromal cells	Endothelial	Endothelial	LGALS3	-0.43	74.5	4.94e-09
30	Stromal cells	Endothelial	Endothelial	EPC1	-0.27	52.1	5.37e-09
30	Stromal cells	Endothelial	Endothelial	CHD2	-0.25	35.5	5.43e-09
30	Stromal cells	Endothelial	Endothelial	ARL4C	-0.37	27.4	6.27e-09
30	Stromal cells	Endothelial	Endothelial	TAGLN	-0.88	27.1	6.5e-09
30	Stromal cells	Endothelial	Endothelial	C1QB	-0.52	23.1	6.58e-09
30	Stromal cells	Endothelial	Endothelial	MMP11	-1.26	5.3	6.67e-09
30	Stromal cells	Endothelial	Endothelial	MTHFD2	-0.3	43.9	1.24e-08
30	Stromal cells	Endothelial	Endothelial	HLA-B	-0.31	99.5	1.27e-08
30	Stromal cells	Endothelial	Endothelial	POSTN	-0.62	22.0	1.3e-08
30	Stromal cells	Endothelial	Endothelial	WTAP	-0.26	47.3	1.58e-08
30	Stromal cells	Endothelial	Endothelial	ZC3HAV1	-0.31	37.9	1.91e-08
30	Stromal cells	Endothelial	Endothelial	TUBA4A	-0.55	37.6	2.24e-08
30	Stromal cells	Endothelial	Endothelial	HSP90AA1	-0.45	99.4	5.62e-08
30	Stromal cells	Endothelial	Endothelial	CD68	-0.6	17.7	6.28e-08
30	Stromal cells	Endothelial	Endothelial	ARID5B	-0.34	57.0	6.69e-08
30	Stromal cells	Endothelial	Endothelial	NEU1	-0.29	36.0	7.03e-08
30	Stromal cells	Endothelial	Endothelial	C12orf75	-0.29	28.2	7.95e-08
30	Stromal cells	Endothelial	Endothelial	RARRES1	-0.56	5.7	8.15e-08
30	Stromal cells	Endothelial	Endothelial	CORO1B	-0.33	51.3	8.71e-08
30	Stromal cells	Endothelial	Endothelial	ANKRD37	-0.3	24.5	9.86e-08
30	Stromal cells	Endothelial	Endothelial	MIR155HG	-0.54	12.4	1.74e-07
30	Stromal cells	Endothelial	Endothelial	PABPC1	-0.29	96.7	2.14e-07
30	Stromal cells	Endothelial	Endothelial	G3BP2	-0.4	50.2	2.24e-07
30	Stromal cells	Endothelial	Endothelial	IL1RN	-0.61	4.8	2.27e-07
30	Stromal cells	Endothelial	Endothelial	AC133644.2	-0.32	6.8	2.44e-07
30	Stromal cells	Endothelial	Endothelial	IGKC	-1.91	4.0	4.01e-07
30	Stromal cells	Endothelial	Endothelial	COL5A1	-0.48	9.6	7.1e-07
30	Stromal cells	Endothelial	Endothelial	MAP3K8	-0.34	49.7	1.13e-06
30	Stromal cells	Endothelial	Endothelial	HTRA3	-0.27	5.6	2.47e-06
30	Stromal cells	Endothelial	Endothelial	TNFAIP3	-0.45	67.2	2.73e-06
30	Stromal cells	Endothelial	Endothelial	MXRA5	-0.27	7.6	3.24e-06
30	Stromal cells	Endothelial	Endothelial	CLU	-0.52	35.7	3.93e-06
30	Stromal cells	Endothelial	Endothelial	EFEMP1	-0.25	10.8	4.26e-06
30	Stromal cells	Endothelial	Endothelial	NOP58	-0.26	51.8	5.05e-06
30	Stromal cells	Endothelial	Endothelial	SYAP1	-0.26	41.1	5.67e-06
30	Stromal cells	Endothelial	Endothelial	RP11-14N7.2	-0.27	13.5	5.76e-06
30	Stromal cells	Endothelial	Endothelial	HLA-DMB	-0.29	11.8	5.85e-06
30	Stromal cells	Endothelial	Endothelial	NFKBID	-0.35	15.0	7.32e-06
30	Stromal cells	Endothelial	Endothelial	PDE4B	-0.38	34.9	8.38e-06
30	Stromal cells	Endothelial	Endothelial	EIF4A3	-0.28	54.1	8.41e-06
30	Stromal cells	Endothelial	Endothelial	HSPA6	-1.08	15.6	8.65e-06
31	Stromal cells	Fibroblasts	Fibroblasts	COL1A1	2.31	100.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	POSTN	2.25	94.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	FN1	2.19	99.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	TAGLN	2.14	92.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL3A1	2.13	99.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL1A2	2.1	100.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	TPM2	1.95	99.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	SPARC	1.91	99.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	LGALS1	1.91	100.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL6A1	1.82	99.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	TPM1	1.78	98.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	CTHRC1	1.76	98.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL6A3	1.76	99.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	ACTG2	1.71	59.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	THY1	1.69	99.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	MYL9	1.66	97.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	CALD1	1.64	99.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL6A2	1.59	99.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL5A2	1.59	97.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	BGN	1.58	99.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	ACTA2	1.56	80.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL5A1	1.55	96.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	LUM	1.5	99.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	PCOLCE	1.49	98.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	SULF1	1.45	95.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL12A1	1.44	96.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	VCAN	1.44	96.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	RARRES2	1.42	96.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	CALU	1.39	99.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	SERPINH1	1.38	99.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	ISLR	1.36	94.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	PRKCDBP	1.32	96.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	RCN3	1.29	95.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL11A1	1.29	75.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	MFAP2	1.24	98.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL10A1	1.2	73.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	THBS2	1.15	90.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	MMP14	1.11	95.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	FSTL1	1.11	97.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	FKBP10	1.1	94.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	CERCAM	1.08	92.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	NNMT	1.08	98.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	INHBA	1.08	86.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	AEBP1	1.07	95.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL8A1	1.06	89.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	TNC	1.05	75.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	PALLD	1.05	92.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	TIMP2	1.04	96.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	PDLIM3	1.04	92.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	FAP	1.03	90.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	CKAP4	1.01	91.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	EMILIN1	1.0	87.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	CLEC11A	0.98	90.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	CNN1	0.97	65.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	CENPF	0.97	71.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	LOX	0.97	82.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	CTSK	0.96	95.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	EFEMP2	0.96	91.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	IKBIP	0.96	93.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	PDPN	0.95	90.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	MMP2	0.95	97.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	BIRC5	0.95	76.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	PTN	0.95	82.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	SPON2	0.95	90.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	GPX8	0.94	87.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	GGH	0.91	85.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	RRM2	0.9	68.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL7A1	0.9	68.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	TYMS	0.89	72.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	CREB3L1	0.87	80.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	CDKN3	0.86	74.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	TK1	0.86	84.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	KDELR3	0.85	81.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	LOXL2	0.84	83.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	MFAP5	0.83	71.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	PLOD2	0.82	87.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	GREM1	0.82	71.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	RHOBTB3	0.81	86.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	UBE2C	0.8	56.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	FAM114A1	0.8	89.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	MXRA5	0.8	81.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	TGFB1I1	0.78	85.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	CCNB1	0.77	54.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	PRRX1	0.77	85.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	NREP	0.76	80.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	MKI67	0.75	64.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	PDGFRB	0.74	78.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	SGCB	0.73	83.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	OLFML3	0.72	85.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	CHN1	0.72	76.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	ANTXR1	0.71	84.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	ECM1	0.7	84.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	ADAM12	0.69	71.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	MRC2	0.69	82.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	FBN1	0.69	85.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	CDH11	0.69	79.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	MMP23B	0.69	68.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	WNT5A	0.68	60.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	ADAMTS2	0.67	75.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	MSRB3	0.67	77.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	PARVA	0.65	82.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	BMP1	0.65	77.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	CDC20	0.65	52.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	CENPW	0.65	78.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	NTM	0.64	68.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	SFRP2	0.64	90.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	MXRA8	0.63	87.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	CCNB2	0.63	58.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	TMEM45A	0.63	76.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	TPX2	0.63	59.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	LOXL1	0.63	72.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	TMSB15A	0.62	61.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL5A3	0.62	52.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	GLT8D2	0.62	77.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	FKBP7	0.61	75.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	PRC1	0.61	60.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	SRPX2	0.6	73.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	KIAA0101	0.6	68.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	PTK7	0.59	77.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	MAD2L1	0.58	67.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	ASPM	0.56	45.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	LRRC17	0.56	54.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	ADAMTS12	0.54	62.5	0
31	Stromal cells	Fibroblasts	Fibroblasts	ANLN	0.54	50.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	CD248	0.53	75.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	COL16A1	0.53	59.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	SNHG18	0.51	62.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	HAS2	0.5	46.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	TMEM158	0.5	50.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	KIF20A	0.49	43.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	WNT2	0.47	45.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	MYH10	0.46	61.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	CLMP	0.45	61.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	TDO2	0.45	33.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	PLPP4	0.45	53.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	PODNL1	0.44	53.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	GPC6	0.44	59.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	TROAP	0.42	50.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	C1QTNF6	0.42	55.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	HMMR	0.42	38.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	SPDL1	0.41	51.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	DCN	0.4	99.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	CCDC80	0.4	88.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	DIAPH3	0.4	42.1	0
31	Stromal cells	Fibroblasts	Fibroblasts	PBK	0.39	41.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	GTSE1	0.39	43.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	DLGAP5	0.38	37.4	0
31	Stromal cells	Fibroblasts	Fibroblasts	LRRC15	0.38	39.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	FOXM1	0.37	46.3	0
31	Stromal cells	Fibroblasts	Fibroblasts	P3H3	0.37	51.6	0
31	Stromal cells	Fibroblasts	Fibroblasts	FNDC1	0.36	40.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	KIF23	0.36	40.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	DEPDC1	0.35	38.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	SCARA3	0.33	43.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	TRIP13	0.33	46.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	P4HA3	0.32	47.9	0
31	Stromal cells	Fibroblasts	Fibroblasts	WISP1	0.3	40.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	SHCBP1	0.29	35.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	FAM64A	0.29	30.2	0
31	Stromal cells	Fibroblasts	Fibroblasts	ZNF469	0.28	35.7	0
31	Stromal cells	Fibroblasts	Fibroblasts	CTD-2171N6.1	0.27	26.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	PRR11	0.26	34.0	0
31	Stromal cells	Fibroblasts	Fibroblasts	HS3ST3A1	0.26	36.8	0
31	Stromal cells	Fibroblasts	Fibroblasts	FKBP14	0.5	66.0	5.34e-306
31	Stromal cells	Fibroblasts	Fibroblasts	TNFRSF12A	1.09	93.5	3.03e-305
31	Stromal cells	Fibroblasts	Fibroblasts	NID2	0.36	49.4	1.3e-303
31	Stromal cells	Fibroblasts	Fibroblasts	CEP55	0.28	37.5	2.08e-302
31	Stromal cells	Fibroblasts	Fibroblasts	FIBIN	0.47	56.0	3.34e-298
31	Stromal cells	Fibroblasts	Fibroblasts	RAI14	0.62	80.6	7.71e-298
31	Stromal cells	Fibroblasts	Fibroblasts	CENPE	0.44	41.6	4.45e-294
31	Stromal cells	Fibroblasts	Fibroblasts	TIMP3	1.17	90.5	7.18e-292
31	Stromal cells	Fibroblasts	Fibroblasts	SERPINF1	0.81	93.5	5.82e-291
31	Stromal cells	Fibroblasts	Fibroblasts	TOP2A	0.64	48.4	7.56e-291
31	Stromal cells	Fibroblasts	Fibroblasts	PTRF	1.03	96.9	1.43e-289
31	Stromal cells	Fibroblasts	Fibroblasts	PLAU	1.26	84.2	3.6e-289
31	Stromal cells	Fibroblasts	Fibroblasts	GOLM1	0.58	72.3	1.18e-287
31	Stromal cells	Fibroblasts	Fibroblasts	RCN1	0.95	94.4	1.82e-287
31	Stromal cells	Fibroblasts	Fibroblasts	GPM6B	0.48	46.7	1.13e-284
31	Stromal cells	Fibroblasts	Fibroblasts	CPXM1	0.42	56.7	3.07e-284
31	Stromal cells	Fibroblasts	Fibroblasts	SDC2	0.58	79.5	1.45e-283
31	Stromal cells	Fibroblasts	Fibroblasts	MRGPRF	0.33	50.9	4.21e-282
31	Stromal cells	Fibroblasts	Fibroblasts	P3H1	0.58	75.0	8.06e-282
31	Stromal cells	Fibroblasts	Fibroblasts	DHFR	0.45	55.0	1.21e-281
31	Stromal cells	Fibroblasts	Fibroblasts	TPM4	1.21	100.0	1.28e-280
31	Stromal cells	Fibroblasts	Fibroblasts	LAMA4	0.55	79.5	4.33e-279
31	Stromal cells	Fibroblasts	Fibroblasts	DPYSL3	0.6	80.1	9.49e-279
31	Stromal cells	Fibroblasts	Fibroblasts	COLEC12	0.33	45.2	6.44e-278
31	Stromal cells	Fibroblasts	Fibroblasts	C1QTNF1	0.36	55.0	1.1e-275
31	Stromal cells	Fibroblasts	Fibroblasts	STEAP1	0.7	74.4	2.46e-275
31	Stromal cells	Fibroblasts	Fibroblasts	EVA1A	0.34	38.5	6.16e-275
31	Stromal cells	Fibroblasts	Fibroblasts	GPX7	0.54	74.9	3.94e-273
31	Stromal cells	Fibroblasts	Fibroblasts	TGFBI	0.92	78.8	6.33e-272
31	Stromal cells	Fibroblasts	Fibroblasts	FILIP1L	0.66	77.4	8.56e-272
31	Stromal cells	Fibroblasts	Fibroblasts	SPON1	0.4	53.8	3.34e-271
31	Stromal cells	Fibroblasts	Fibroblasts	MMP1	1.41	44.3	1.86e-270
31	Stromal cells	Fibroblasts	Fibroblasts	HMGB1	0.99	100.0	9.47e-270
31	Stromal cells	Fibroblasts	Fibroblasts	CENPA	0.33	35.1	1.26e-269
31	Stromal cells	Fibroblasts	Fibroblasts	TUBA1B	1.41	99.7	7e-269
31	Stromal cells	Fibroblasts	Fibroblasts	PDGFRA	0.4	62.0	9.27e-268
31	Stromal cells	Fibroblasts	Fibroblasts	PLOD1	0.66	83.0	1.54e-266
31	Stromal cells	Fibroblasts	Fibroblasts	SEPT11	0.83	88.6	2.33e-266
31	Stromal cells	Fibroblasts	Fibroblasts	DTYMK	0.62	77.9	4.82e-266
31	Stromal cells	Fibroblasts	Fibroblasts	GUCY1A3	0.49	51.6	9.57e-266
31	Stromal cells	Fibroblasts	Fibroblasts	DCBLD1	0.42	53.1	1.47e-265
31	Stromal cells	Fibroblasts	Fibroblasts	TENM3	0.25	34.3	3.76e-265
31	Stromal cells	Fibroblasts	Fibroblasts	LAMB1	0.5	72.3	2.62e-264
31	Stromal cells	Fibroblasts	Fibroblasts	CST1	1.32	28.5	7.3e-264
31	Stromal cells	Fibroblasts	Fibroblasts	BNC2	0.37	50.1	1.3e-263
31	Stromal cells	Fibroblasts	Fibroblasts	TNFAIP6	0.49	77.1	1.92e-263
31	Stromal cells	Fibroblasts	Fibroblasts	CCL11	0.91	41.8	1.02e-262
31	Stromal cells	Fibroblasts	Fibroblasts	NUCKS1	1.09	99.3	1.11e-261
31	Stromal cells	Fibroblasts	Fibroblasts	VGLL3	0.29	38.4	1.69e-261
31	Stromal cells	Fibroblasts	Fibroblasts	SH3PXD2A	0.49	64.3	6.23e-261
31	Stromal cells	Fibroblasts	Fibroblasts	MEG3	0.46	68.3	4.74e-260
31	Stromal cells	Fibroblasts	Fibroblasts	FERMT2	0.48	72.3	5.86e-260
31	Stromal cells	Fibroblasts	Fibroblasts	H2AFZ	1.18	99.5	1.14e-258
31	Stromal cells	Fibroblasts	Fibroblasts	LMO7	0.44	60.1	2.06e-258
31	Stromal cells	Fibroblasts	Fibroblasts	TEAD1	0.37	52.8	4.04e-257
31	Stromal cells	Fibroblasts	Fibroblasts	ACTN1	0.91	94.4	1.63e-256
31	Stromal cells	Fibroblasts	Fibroblasts	CENPK	0.39	53.1	2.5e-256
31	Stromal cells	Fibroblasts	Fibroblasts	MARCKS	0.94	94.7	3.45e-256
31	Stromal cells	Fibroblasts	Fibroblasts	PPIC	0.8	91.9	5.27e-256
31	Stromal cells	Fibroblasts	Fibroblasts	CKAP2L	0.26	35.3	2.83e-255
31	Stromal cells	Fibroblasts	Fibroblasts	C1S	0.58	96.4	1.62e-254
31	Stromal cells	Fibroblasts	Fibroblasts	KDELR2	0.99	97.6	2.9e-254
31	Stromal cells	Fibroblasts	Fibroblasts	CCDC34	0.46	58.1	6.28e-254
31	Stromal cells	Fibroblasts	Fibroblasts	PPIB	0.98	99.5	1.57e-252
31	Stromal cells	Fibroblasts	Fibroblasts	CASC5	0.28	33.6	4.17e-252
31	Stromal cells	Fibroblasts	Fibroblasts	NEXN	0.45	53.3	1.23e-251
31	Stromal cells	Fibroblasts	Fibroblasts	STMN1	1.0	97.3	5.3e-251
31	Stromal cells	Fibroblasts	Fibroblasts	P3H4	0.48	63.0	6.13e-251
31	Stromal cells	Fibroblasts	Fibroblasts	CNN3	0.81	95.1	3.84e-250
31	Stromal cells	Fibroblasts	Fibroblasts	RRBP1	0.9	95.8	1.6e-249
31	Stromal cells	Fibroblasts	Fibroblasts	CNRIP1	0.35	61.5	1.85e-249
31	Stromal cells	Fibroblasts	Fibroblasts	STRA6	0.27	33.3	1.72e-244
31	Stromal cells	Fibroblasts	Fibroblasts	FBLN2	0.37	75.2	4.18e-244
31	Stromal cells	Fibroblasts	Fibroblasts	UHRF1	0.37	40.6	2.05e-243
31	Stromal cells	Fibroblasts	Fibroblasts	MFGE8	0.72	89.1	6.39e-242
31	Stromal cells	Fibroblasts	Fibroblasts	MAP1B	0.53	68.6	4.4e-240
31	Stromal cells	Fibroblasts	Fibroblasts	IGFBP7	0.59	99.0	1.15e-239
31	Stromal cells	Fibroblasts	Fibroblasts	PLK1	0.35	34.0	2.35e-238
31	Stromal cells	Fibroblasts	Fibroblasts	OSTC	0.93	97.1	4.93e-238
31	Stromal cells	Fibroblasts	Fibroblasts	GUCY1B3	0.32	44.0	1.21e-237
31	Stromal cells	Fibroblasts	Fibroblasts	CTGF	1.0	74.0	1.54e-237
31	Stromal cells	Fibroblasts	Fibroblasts	EPDR1	0.27	39.7	2.07e-237
31	Stromal cells	Fibroblasts	Fibroblasts	GJB2	0.78	60.8	8.57e-236
31	Stromal cells	Fibroblasts	Fibroblasts	SNAI2	0.52	61.1	1.41e-234
31	Stromal cells	Fibroblasts	Fibroblasts	PRSS23	0.8	83.4	1.61e-232
31	Stromal cells	Fibroblasts	Fibroblasts	SNX7	0.32	53.1	1.7e-232
31	Stromal cells	Fibroblasts	Fibroblasts	P4HB	0.97	99.2	1.72e-232
31	Stromal cells	Fibroblasts	Fibroblasts	FARP1	0.36	57.9	1.79e-232
31	Stromal cells	Fibroblasts	Fibroblasts	NUCB2	0.85	91.3	1.76e-231
31	Stromal cells	Fibroblasts	Fibroblasts	CENPN	0.41	63.5	1.59e-228
31	Stromal cells	Fibroblasts	Fibroblasts	ENAH	0.49	69.4	2.14e-228
31	Stromal cells	Fibroblasts	Fibroblasts	SPHK1	0.67	83.9	3.27e-228
31	Stromal cells	Fibroblasts	Fibroblasts	CLIC4	0.8	90.5	2.27e-227
31	Stromal cells	Fibroblasts	Fibroblasts	CDK2AP1	0.47	64.2	2.21e-226
