X.Start	End	Type	Subtype	Weight
323307	2147	59345	PPREL	BINDING_ASSOCIATION	0
323308	2147	2244	PPREL	INHIBITION	0
323309	2147	2244	PPREL	ACTIVATION	0
323310	2147	2846	PPREL	ACTIVATION	1
323312	2147	2769	PPREL	BINDING_ASSOCIATION	0
323313	2147	10161	PPREL	ACTIVATION	1
323314	2147	2782	PPREL	BINDING_ASSOCIATION	0
323320	2147	2812	PPREL	INHIBITION	0
323321	2147	2812	PPREL	ACTIVATION	0
323322	2147	2811	PPREL	INHIBITION	0
323323	2147	2811	PPREL	ACTIVATION	0
323325	2147	2776	PPREL	BINDING_ASSOCIATION	0
323330	2147	2815	PPREL	INHIBITION	0
323331	2147	2815	PPREL	ACTIVATION	0
323332	2147	2814	PPREL	INHIBITION	0
323333	2147	2814	PPREL	ACTIVATION	0
323337	2146	hsa-miR-139-5p	MGREL	TFMIRNA_INHIBITION	-1
323339	2146	hsa-miR-30a-3p	MGREL	TFMIRNA_INHIBITION	-1
323351	2146	hsa-miR-139-3p	MGREL	TFMIRNA_INHIBITION	-1
323352	2146	hsa-miR-129-2-3p	MGREL	TFMIRNA_INHIBITION	-1
323353	2146	hsa-miR-26a-2-3p	MGREL	TFMIRNA_INHIBITION	-1
323361	2146	hsa-miR-101-5p	MGREL	TFMIRNA_INHIBITION	-1
323373	2146	121536	PPREL	BINDING_ASSOCIATION	0
323386	2146	7867	PPREL	INDIRECT_EFFECT	1
323391	2146	128312	PPREL	ACTIVATION	1
323394	2146	hsa-miR-101-3p	MGREL	TFMIRNA_INHIBITION	-1
323397	2146	hsa-miR-9-3p	MGREL	TFMIRNA_INHIBITION	-1
323398	2146	hsa-miR-23a-3p	MGREL	TFMIRNA_INHIBITION	-1
323401	2146	hsa-miR-218-1-3p	MGREL	TFMIRNA_INHIBITION	-1
323420	2146	23135	PPREL	INDIRECT_EFFECT	1
323423	2146	hsa-miR-30b-5p	MGREL	TFMIRNA_INHIBITION	-1
323424	2146	1789	PPREL	BINDING_ASSOCIATION	0
323426	2146	1788	PPREL	BINDING_ASSOCIATION	0
323428	2146	1786	PPREL	BINDING_ASSOCIATION	0
323430	2146	2114	PPREL	INDIRECT_EFFECT	1
323431	2146	2113	PPREL	INDIRECT_EFFECT	1
323439	2146	121504	PPREL	ACTIVATION	1
323441	2146	hsa-miR-568	MGREL	TFMIRNA_INHIBITION	-1
323443	2146	hsa-miR-23a-5p	MGREL	TFMIRNA_INHIBITION	-1
323452	2146	23466	PPREL	INDIRECT_EFFECT	1
323456	2146	hsa-miR-9-5p	MGREL	TFMIRNA_INHIBITION	-1
323459	2146	102724334	PPREL	ACTIVATION	1
323460	2146	hsa-miR-30a-5p	MGREL	TFMIRNA_INHIBITION	-1
323462	2146	hsa-miR-26a-1-3p	MGREL	TFMIRNA_INHIBITION	-1
323463	2146	85236	PPREL	ACTIVATION	1
323464	2146	1432	PPREL	INDIRECT_EFFECT	1
323470	2146	100532731	PPREL	INDIRECT_EFFECT	1
323475	2146	23112	PPREL	INDIRECT_EFFECT	1
323478	2146	23512	PPREL	BINDING_ASSOCIATION	0
323485	2146	hsa-miR-30b-3p	MGREL	TFMIRNA_INHIBITION	-1
323522	2162	2165	PPREL	BINDING_ASSOCIATION	0
323524	2161	2812	PPREL	ACTIVATION	1
323525	2161	2811	PPREL	ACTIVATION	1
323526	2161	3827	PPREL	ACTIVATION	1
323527	2161	3818	PPREL	ACTIVATION	1
323529	2161	2815	PPREL	ACTIVATION	1
323530	2161	2160	PPREL	ACTIVATION	1
323531	2161	2814	PPREL	ACTIVATION	1
323535	2160	2812	PPREL	BINDING_ASSOCIATION	0
323536	2160	2811	PPREL	BINDING_ASSOCIATION	0
323537	2160	2158	PPREL	ACTIVATION	1
323539	2160	2815	PPREL	BINDING_ASSOCIATION	0
323540	2160	2814	PPREL	BINDING_ASSOCIATION	0
323544	2159	2147	PPREL	INHIBITION	0
323545	2159	2147	PPREL	ACTIVATION	0
323546	2159	2155	PPREL	ACTIVATION	1
323550	2159	2153	PPREL	BINDING_ASSOCIATION	0
323553	2158	2159	PPREL	INHIBITION	0
323554	2158	2159	PPREL	ACTIVATION	0
323572	2157	11196	PPREL	BINDING_ASSOCIATION	0
323574	2157	126003	PPREL	BINDING_ASSOCIATION	0
323577	2157	26984	PPREL	BINDING_ASSOCIATION	0
323580	2157	2159	PPREL	INHIBITION	0
323581	2157	2159	PPREL	ACTIVATION	0
323582	2157	51693	PPREL	BINDING_ASSOCIATION	0
323583	2157	2158	PPREL	BINDING_ASSOCIATION	0
323595	3488	3483	PPREL	BINDING_ASSOCIATION	0
323600	hsa-miR-148a-5p	60436	MGREL	MIRNA_INHIBITION	-1
323601	hsa-miR-148a-5p	1027	MGREL	MIRNA_INHIBITION	-1
323602	hsa-miR-148a-5p	19	MGREL	MIRNA_INHIBITION	-1
323604	hsa-miR-148a-5p	1063	MGREL	MIRNA_INHIBITION	-1
323605	hsa-miR-148a-5p	2619	MGREL	MIRNA_INHIBITION	-1
323609	2177	2175	PPREL	BINDING_ASSOCIATION	0
323616	2177	84126	PPREL	BINDING_ASSOCIATION	0
323618	2177	2189	PPREL	BINDING_ASSOCIATION	0
323623	2177	84464	PPREL	BINDING_ASSOCIATION	0
323630	2177	2188	PPREL	BINDING_ASSOCIATION	0
323631	2177	2187	PPREL	BINDING_ASSOCIATION	0
323640	2177	2178	PPREL	BINDING_ASSOCIATION	0
323647	2176	2177	PPREL	BINDING_ASSOCIATION	-1
323648	2176	2177	PPREL	UBIQUITINATION	-1
323649	2176	2175	PPREL	BINDING_ASSOCIATION	0
323655	2176	84126	PPREL	BINDING_ASSOCIATION	0
323657	2176	2189	PPREL	BINDING_ASSOCIATION	0
323662	2176	84464	PPREL	BINDING_ASSOCIATION	0
323669	2176	2188	PPREL	BINDING_ASSOCIATION	0
323670	2176	2187	PPREL	BINDING_ASSOCIATION	0
323681	2176	2178	PPREL	BINDING_ASSOCIATION	0
323689	2175	2177	PPREL	UBIQUITINATION	-1
323696	2175	84126	PPREL	BINDING_ASSOCIATION	0
323735	2167	3991	PPREL	BINDING_ASSOCIATION	0
323754	2188	2177	PPREL	UBIQUITINATION	-1
323755	2188	2175	PPREL	BINDING_ASSOCIATION	0
323759	2188	84126	PPREL	BINDING_ASSOCIATION	0
323760	2188	2189	PPREL	BINDING_ASSOCIATION	0
323774	2188	2178	PPREL	BINDING_ASSOCIATION	0
323781	2187	2177	PPREL	UBIQUITINATION	-1
323782	2187	2175	PPREL	BINDING_ASSOCIATION	0
323786	2187	84126	PPREL	BINDING_ASSOCIATION	0
323787	2187	2189	PPREL	BINDING_ASSOCIATION	0
323795	2187	2188	PPREL	BINDING_ASSOCIATION	0
323802	2187	2178	PPREL	BINDING_ASSOCIATION	0
323810	2185	3791	PPREL	ACTIVATION	1
323817	2185	3718	PPREL	BINDING_ASSOCIATION	0
323820	2185	1399	PPREL	ACTIVATION	1
323821	2185	1398	PPREL	ACTIVATION	1
323823	2185	10451	PPREL	INDIRECT_EFFECT	1
323833	338785	3880	PPREL	BINDING_ASSOCIATION	0
323834	338785	3881	PPREL	BINDING_ASSOCIATION	0
323835	338785	3860	PPREL	BINDING_ASSOCIATION	0
323836	338785	3882	PPREL	BINDING_ASSOCIATION	0
323839	338785	25984	PPREL	BINDING_ASSOCIATION	0
323840	338785	3858	PPREL	BINDING_ASSOCIATION	0
323842	338785	3859	PPREL	BINDING_ASSOCIATION	0
323844	338785	3872	PPREL	BINDING_ASSOCIATION	0
323845	338785	3875	PPREL	BINDING_ASSOCIATION	0
323846	338785	3857	PPREL	BINDING_ASSOCIATION	0
323852	338785	100653049	PPREL	BINDING_ASSOCIATION	0
323853	338785	3883	PPREL	BINDING_ASSOCIATION	0
323854	338785	3861	PPREL	BINDING_ASSOCIATION	0
323855	338785	3884	PPREL	BINDING_ASSOCIATION	0
323857	338785	3886	PPREL	BINDING_ASSOCIATION	0
323858	338785	3866	PPREL	BINDING_ASSOCIATION	0
323859	338785	3868	PPREL	BINDING_ASSOCIATION	0
323884	2178	2177	PPREL	UBIQUITINATION	-1
323886	2178	2175	PPREL	BINDING_ASSOCIATION	0
323892	2178	84126	PPREL	BINDING_ASSOCIATION	0
323910	255967	26986	PPREL	ACTIVATION	1
323961	2193	10056	PPREL	BINDING_ASSOCIATION	0
323967	hsa-miR-1826	1499	MGREL	MIRNA_INHIBITION	-1
323973	2189	2177	PPREL	UBIQUITINATION	-1
323974	2189	2175	PPREL	BINDING_ASSOCIATION	0
323978	2189	84126	PPREL	BINDING_ASSOCIATION	0
323992	2189	2178	PPREL	BINDING_ASSOCIATION	0
323999	652968	389541	PPREL	ACTIVATION	1
324003	652968	127124	PPREL	ACTIVATION	1
324015	652968	10312	PPREL	ACTIVATION	1
324018	652968	51606	PPREL	ACTIVATION	1
324020	652968	64223	PPREL	ACTIVATION	1
324024	652968	84219	PPREL	INHIBITION	-1
324028	652968	2475	PPREL	ACTIVATION	1
324036	652968	10542	PPREL	ACTIVATION	1
324037	652968	58528	PPREL	ACTIVATION	1
324038	652968	10325	PPREL	ACTIVATION	1
324040	338751	2788	PPREL	ACTIVATION	1
324041	338751	2774	PPREL	ACTIVATION	1
324042	338751	2782	PPREL	ACTIVATION	1
324043	338751	51764	PPREL	ACTIVATION	1
324044	338755	2788	PPREL	ACTIVATION	1
324045	338755	2774	PPREL	ACTIVATION	1
324046	338755	2782	PPREL	ACTIVATION	1
324047	338755	51764	PPREL	ACTIVATION	1
324058	hsa-miR-148a-3p	7042	MGREL	MIRNA_INHIBITION	-1
324059	hsa-miR-148a-3p	10018	MGREL	MIRNA_INHIBITION	-1
324061	hsa-miR-148a-3p	60436	MGREL	MIRNA_INHIBITION	-1
324064	hsa-miR-148a-3p	90	MGREL	MIRNA_INHIBITION	-1
324066	hsa-miR-148a-3p	3696	MGREL	MIRNA_INHIBITION	-1
324068	hsa-miR-148a-3p	3678	MGREL	MIRNA_INHIBITION	-1
324071	hsa-miR-148a-3p	2923	MGREL	MIRNA_INHIBITION	-1
324076	hsa-miR-148a-3p	3551	MGREL	MIRNA_INHIBITION	-1
324080	hsa-miR-148a-3p	1789	MGREL	MIRNA_INHIBITION	-1
324081	hsa-miR-148a-3p	1027	MGREL	MIRNA_INHIBITION	-1
324082	hsa-miR-148a-3p	1786	MGREL	MIRNA_INHIBITION	-1
324084	hsa-miR-148a-3p	864	MGREL	MIRNA_INHIBITION	-1
324085	hsa-miR-148a-3p	887	MGREL	MIRNA_INHIBITION	-1
324087	hsa-miR-148a-3p	3667	MGREL	MIRNA_INHIBITION	-1
324092	102723996	1493	PPREL	ACTIVATION	1
324095	hsa-miR-655-3p	7048	MGREL	MIRNA_INHIBITION	-1
324101	24137	3897	PPREL	BINDING_ASSOCIATION	0
324106	hsa-miR-486-5p	3480	MGREL	MIRNA_INHIBITION	-1
324108	hsa-miR-486-5p	1019	MGREL	MIRNA_INHIBITION	-1
324109	hsa-miR-486-5p	1795	MGREL	MIRNA_INHIBITION	-1
324110	hsa-miR-486-5p	2200	MGREL	MIRNA_INHIBITION	-1
324111	hsa-miR-486-5p	11113	MGREL	MIRNA_INHIBITION	-1
324114	hsa-miR-486-5p	2308	MGREL	MIRNA_INHIBITION	-1
324117	51762	2665	PPREL	BINDING_ASSOCIATION	0
324119	51762	2664	PPREL	BINDING_ASSOCIATION	0
324124	51762	10133	PPREL	BINDING_ASSOCIATION	0
324131	51764	3760	PPREL	ACTIVATION	1
324132	51764	3760	PCREL	ACTIVATION	1
324134	51764	3761	PPREL	BINDING_ASSOCIATION	0
324137	51764	2550	PPREL	BINDING_ASSOCIATION	0
324140	51764	3759	PPREL	BINDING_ASSOCIATION	0
324164	51764	3772	PPREL	BINDING_ASSOCIATION	0
324168	51764	3762	PPREL	ACTIVATION	1
324169	51764	3763	PPREL	ACTIVATION	1
324171	51764	3765	PPREL	ACTIVATION	1
324172	51764	3766	PPREL	BINDING_ASSOCIATION	0
324174	51764	3768	PPREL	BINDING_ASSOCIATION	0
324188	51764	3773	PPREL	BINDING_ASSOCIATION	0
324193	51764	814	PPREL	ACTIVATION	1
324201	51764	2100	PPREL	ACTIVATION	1
324215	51764	4893	PPREL	ACTIVATION	1
324261	51764	23236	PPREL	ACTIVATION	1
324279	51764	146850	PPREL	ACTIVATION	1
324378	51764	23533	PPREL	ACTIVATION	1
324387	51764	3845	PPREL	ACTIVATION	1
324394	51764	2771	PPREL	BINDING_ASSOCIATION	0
324396	51764	2770	PPREL	BINDING_ASSOCIATION	0
324409	51764	1432	PPREL	ACTIVATION	1
324410	51764	2641	PPREL	ACTIVATION	1
324422	51764	2774	PPREL	BINDING_ASSOCIATION	0
324423	51764	2773	PPREL	BINDING_ASSOCIATION	0
324452	24146	23562	PPREL	BINDING_ASSOCIATION	0
324460	24146	100288814	PPREL	BINDING_ASSOCIATION	0
324462	24146	24146	PPREL	BINDING_ASSOCIATION	0
324470	24146	1366	PPREL	BINDING_ASSOCIATION	0
324472	24146	1365	PPREL	BINDING_ASSOCIATION	0
324473	24146	1364	PPREL	BINDING_ASSOCIATION	0
324474	24146	27134	PPREL	BINDING_ASSOCIATION	0
324475	24146	49861	PPREL	BINDING_ASSOCIATION	0
324478	119504	25847	PPREL	ACTIVATION	1
324480	119504	25906	PPREL	ACTIVATION	1
324482	119504	11065	PPREL	BINDING_ASSOCIATION	0
324485	119504	10393	PPREL	ACTIVATION	1
324486	119504	4751	PPREL	BINDING_ASSOCIATION	0
324489	119504	890	PPREL	ACTIVATION	1
324492	119504	891	PPREL	INHIBITION	-1
324494	119504	1017	PPREL	BINDING_ASSOCIATION	0
324495	119504	85417	PPREL	INHIBITION	-1
324497	119504	3576	PPREL	ACTIVATION	1
324500	119504	6502	PPREL	BINDING_ASSOCIATION	0
324513	119504	119504	PPREL	ACTIVATION	1
324516	119504	3569	PPREL	ACTIVATION	1
324526	24148	25949	PPREL	BINDING_ASSOCIATION	0
324534	24148	23283	PPREL	BINDING_ASSOCIATION	0
324535	24148	4809	PPREL	BINDING_ASSOCIATION	0
324538	24148	11066	PPREL	BINDING_ASSOCIATION	0
324540	24148	51645	PPREL	BINDING_ASSOCIATION	0
324543	24148	23658	PPREL	BINDING_ASSOCIATION	0
324546	24148	51690	PPREL	BINDING_ASSOCIATION	0
324547	24148	51692	PPREL	BINDING_ASSOCIATION	0
324548	24148	51691	PPREL	BINDING_ASSOCIATION	0
324550	24148	54883	PPREL	BINDING_ASSOCIATION	0
324551	24148	24144	PPREL	ACTIVATION	1
324553	24148	11157	PPREL	BINDING_ASSOCIATION	0
324555	24148	10465	PPREL	BINDING_ASSOCIATION	0
324557	24148	25804	PPREL	BINDING_ASSOCIATION	0
324561	24148	1479	PPREL	BINDING_ASSOCIATION	0
324563	24148	1478	PPREL	BINDING_ASSOCIATION	0
324566	24148	1477	PPREL	BINDING_ASSOCIATION	0
324567	24148	23020	PPREL	BINDING_ASSOCIATION	0
324568	24148	85313	PPREL	BINDING_ASSOCIATION	0
324573	24148	23517	PPREL	ACTIVATION	1
324574	24148	10081	PPREL	BINDING_ASSOCIATION	0
324576	24148	11051	PPREL	BINDING_ASSOCIATION	0
324577	24148	10283	PPREL	BINDING_ASSOCIATION	0
324579	24148	23398	PPREL	BINDING_ASSOCIATION	0
324587	24148	11017	PPREL	BINDING_ASSOCIATION	0
324589	24144	23517	PPREL	BINDING_ASSOCIATION	0
324612	51780	71	PPREL	BINDING_ASSOCIATION	0
324624	51780	60	PPREL	BINDING_ASSOCIATION	0
324625	51780	86	PPREL	BINDING_ASSOCIATION	0
324629	hsa-miR-486-3p	2194	MGREL	MIRNA_INHIBITION	-1
324633	144501	3880	PPREL	BINDING_ASSOCIATION	0
324634	144501	3881	PPREL	BINDING_ASSOCIATION	0
324635	144501	3860	PPREL	BINDING_ASSOCIATION	0
324636	144501	3882	PPREL	BINDING_ASSOCIATION	0
324639	144501	25984	PPREL	BINDING_ASSOCIATION	0
324640	144501	3858	PPREL	BINDING_ASSOCIATION	0
324642	144501	3859	PPREL	BINDING_ASSOCIATION	0
324644	144501	3872	PPREL	BINDING_ASSOCIATION	0
324645	144501	3875	PPREL	BINDING_ASSOCIATION	0
324646	144501	3857	PPREL	BINDING_ASSOCIATION	0
324652	144501	100653049	PPREL	BINDING_ASSOCIATION	0
324653	144501	3883	PPREL	BINDING_ASSOCIATION	0
324654	144501	3861	PPREL	BINDING_ASSOCIATION	0
324655	144501	3884	PPREL	BINDING_ASSOCIATION	0
324657	144501	3886	PPREL	BINDING_ASSOCIATION	0
324658	144501	3866	PPREL	BINDING_ASSOCIATION	0
324659	144501	3868	PPREL	BINDING_ASSOCIATION	0
324669	hsa-miR-208b-3p	1026	MGREL	MIRNA_INHIBITION	-1
324677	50484	2745	PPREL	ACTIVATION	1
324688	hsa-miR-221-5p	860	MGREL	MIRNA_INHIBITION	-1
324689	hsa-miR-221-5p	1028	MGREL	MIRNA_INHIBITION	-1
324690	hsa-miR-221-5p	1027	MGREL	MIRNA_INHIBITION	-1
324692	hsa-miR-221-5p	3570	MGREL	MIRNA_INHIBITION	-1
324710	374403	11021	PPREL	ACTIVATION	1
324713	26735	2788	PPREL	ACTIVATION	1
324714	26735	2774	PPREL	ACTIVATION	1
324715	26735	2782	PPREL	ACTIVATION	1
324716	26735	51764	PPREL	ACTIVATION	1
324717	26737	2788	PPREL	ACTIVATION	1
324718	26737	2774	PPREL	ACTIVATION	1
324719	26737	2782	PPREL	ACTIVATION	1
324720	26737	51764	PPREL	ACTIVATION	1
324725	26740	2788	PPREL	ACTIVATION	1
324726	26740	2774	PPREL	ACTIVATION	1
324727	26740	2782	PPREL	ACTIVATION	1
324728	26740	51764	PPREL	ACTIVATION	1
324745	120586	2788	PPREL	ACTIVATION	1
324746	120586	2774	PPREL	ACTIVATION	1
324747	120586	2782	PPREL	ACTIVATION	1
324748	120586	51764	PPREL	ACTIVATION	1
324752	hsa-miR-125b-5p	3880	MGREL	MIRNA_INHIBITION	-1
324754	hsa-miR-125b-5p	3481	MGREL	MIRNA_INHIBITION	-1
324756	hsa-miR-125b-5p	3480	MGREL	MIRNA_INHIBITION	-1
324763	hsa-miR-125b-5p	1735	MGREL	MIRNA_INHIBITION	-1
324767	hsa-miR-125b-5p	1591	MGREL	MIRNA_INHIBITION	-1
324769	hsa-miR-125b-5p	23216	MGREL	MIRNA_INHIBITION	-1
324775	hsa-miR-125b-5p	3662	MGREL	MIRNA_INHIBITION	-1
324797	hsa-miR-125b-5p	2735	MGREL	MIRNA_INHIBITION	-1
324798	hsa-miR-125b-5p	4916	MGREL	MIRNA_INHIBITION	-1
324799	hsa-miR-125b-5p	27113	MGREL	MIRNA_INHIBITION	-1
324800	hsa-miR-125b-5p	1003	MGREL	MIRNA_INHIBITION	-1
324803	hsa-miR-125b-5p	4758	MGREL	MIRNA_INHIBITION	-1
324804	hsa-miR-125b-5p	10401	MGREL	MIRNA_INHIBITION	-1
324805	hsa-miR-125b-5p	23405	MGREL	MIRNA_INHIBITION	-1
324811	hsa-miR-125b-5p	1021	MGREL	MIRNA_INHIBITION	-1
324813	hsa-miR-125b-5p	3717	MGREL	MIRNA_INHIBITION	-1
324814	hsa-miR-125b-5p	3557	MGREL	MIRNA_INHIBITION	-1
324819	hsa-miR-125b-5p	2903	MGREL	MIRNA_INHIBITION	-1
324820	hsa-miR-125b-5p	839	MGREL	MIRNA_INHIBITION	-1
324821	hsa-miR-125b-5p	5196	MGREL	MIRNA_INHIBITION	-1
324822	hsa-miR-125b-5p	3690	MGREL	MIRNA_INHIBITION	-1
324824	hsa-miR-125b-5p	23133	MGREL	MIRNA_INHIBITION	-1
324825	hsa-miR-125b-5p	1032	MGREL	MIRNA_INHIBITION	-1
324826	hsa-miR-125b-5p	2242	MGREL	MIRNA_INHIBITION	-1
324827	hsa-miR-125b-5p	3570	MGREL	MIRNA_INHIBITION	-1
324829	hsa-miR-125b-5p	1029	MGREL	MIRNA_INHIBITION	-1
324831	hsa-miR-125b-5p	3569	MGREL	MIRNA_INHIBITION	-1
324834	hsa-miR-125b-5p	1543	MGREL	MIRNA_INHIBITION	-1
324836	hsa-miR-125b-5p	840	MGREL	MIRNA_INHIBITION	-1
324838	hsa-miR-125b-5p	2113	MGREL	MIRNA_INHIBITION	-1
324848	hsa-miR-125b-5p	1432	MGREL	MIRNA_INHIBITION	-1
324859	hsa-miR-125b-5p	2263	MGREL	MIRNA_INHIBITION	-1
324862	hsa-miR-125b-5p	11253	MGREL	MIRNA_INHIBITION	-1
324867	hsa-miR-125b-5p	2937	MGREL	MIRNA_INHIBITION	-1
324869	hsa-miR-125b-5p	2815	MGREL	MIRNA_INHIBITION	-1
324870	hsa-miR-125b-5p	3988	MGREL	MIRNA_INHIBITION	-1
324881	144577	154743	PPREL	BINDING_ASSOCIATION	0
324884	144577	389541	PPREL	INHIBITION	0
324885	144577	389541	PPREL	ACTIVATION	0
324892	144577	127124	PPREL	INHIBITION	0
324893	144577	127124	PPREL	ACTIVATION	0
324915	144577	10312	PPREL	INHIBITION	0
324916	144577	10312	PPREL	ACTIVATION	0
324919	144577	652968	PPREL	BINDING_ASSOCIATION	0
324922	144577	51606	PPREL	INHIBITION	0
324923	144577	51606	PPREL	ACTIVATION	0
324926	144577	64223	PPREL	INHIBITION	0
324927	144577	64223	PPREL	ACTIVATION	0
324928	144577	23334	PPREL	BINDING_ASSOCIATION	0
324938	144577	2475	PPREL	INHIBITION	0
324939	144577	2475	PPREL	ACTIVATION	0
324942	144577	11133	PPREL	BINDING_ASSOCIATION	0
324953	144577	10542	PPREL	INHIBITION	0
324954	144577	10542	PPREL	ACTIVATION	0
324956	144577	58528	PPREL	INHIBITION	0
324957	144577	58528	PPREL	ACTIVATION	0
324958	144577	10325	PPREL	INHIBITION	0
324959	144577	10325	PPREL	ACTIVATION	0
324984	51701	3516	PPREL	INDIRECT_EFFECT	1
324986	51701	84441	PPREL	INDIRECT_EFFECT	1
324988	51701	2309	PPREL	INHIBITION	-1
324989	51701	2308	PPREL	INHIBITION	-1
324994	51701	4851	PPREL	INDIRECT_EFFECT	1
325013	51701	1488	PPREL	INDIRECT_EFFECT	1
325014	51701	1487	PPREL	INDIRECT_EFFECT	1
325024	51701	128312	PPREL	INDIRECT_EFFECT	1
325030	51701	1499	PPREL	INHIBITION	0
325031	51701	1499	PPREL	ACTIVATION	0
325046	51701	3727	PPREL	INDIRECT_EFFECT	1
325050	51701	1387	PPREL	INDIRECT_EFFECT	1
325051	51701	2354	PPREL	INDIRECT_EFFECT	1
325054	51701	121504	PPREL	INDIRECT_EFFECT	1
325070	51701	102724334	PPREL	INDIRECT_EFFECT	1
325071	51701	85236	PPREL	INDIRECT_EFFECT	1
325073	51701	10274	PPREL	INDIRECT_EFFECT	1
325076	51701	2648	PPREL	INDIRECT_EFFECT	1
325091	51701	10046	PPREL	INDIRECT_EFFECT	1
325109	170850	7881	PPREL	BINDING_ASSOCIATION	0
325113	hsa-miR-221-3p	23405	MGREL	MIRNA_INHIBITION	-1
325116	hsa-miR-221-3p	2353	MGREL	MIRNA_INHIBITION	-1
325118	hsa-miR-221-3p	27123	MGREL	MIRNA_INHIBITION	-1
325120	hsa-miR-221-3p	2309	MGREL	MIRNA_INHIBITION	-1
325123	hsa-miR-221-3p	11274	MGREL	MIRNA_INHIBITION	-1
325126	hsa-miR-221-3p	23411	MGREL	MIRNA_INHIBITION	-1
325127	hsa-miR-221-3p	10425	MGREL	MIRNA_INHIBITION	-1
325129	hsa-miR-221-3p	1028	MGREL	MIRNA_INHIBITION	-1
325131	hsa-miR-221-3p	1027	MGREL	MIRNA_INHIBITION	-1
325133	hsa-miR-221-3p	2113	MGREL	MIRNA_INHIBITION	-1
325134	hsa-miR-221-3p	136991	MGREL	MIRNA_INHIBITION	-1
325146	hsa-miR-221-3p	3815	MGREL	MIRNA_INHIBITION	-1
325147	hsa-miR-221-3p	2887	MGREL	MIRNA_INHIBITION	-1
325154	hsa-miR-221-3p	11174	MGREL	MIRNA_INHIBITION	-1
325157	hsa-miR-221-3p	861	MGREL	MIRNA_INHIBITION	-1
325160	hsa-miR-221-3p	27113	MGREL	MIRNA_INHIBITION	-1
325161	hsa-miR-221-3p	2697	MGREL	MIRNA_INHIBITION	-1
325170	387748	2788	PPREL	ACTIVATION	1
325171	387748	2774	PPREL	ACTIVATION	1
325172	387748	2782	PPREL	ACTIVATION	1
325173	387748	51764	PPREL	ACTIVATION	1
325192	4804	11108	PPREL	BINDING_ASSOCIATION	0
325197	4804	835	PPREL	ACTIVATION	1
325199	4804	836	PPREL	ACTIVATION	1
325200	4804	25759	PPREL	ACTIVATION	1
325205	4804	4974	PPREL	BINDING_ASSOCIATION	0
325207	4804	4790	PPREL	ACTIVATION	1
325209	4804	4792	PPREL	ACTIVATION	1
325211	4804	2885	PPREL	ACTIVATION	1
325212	4804	1399	PPREL	ACTIVATION	1
325213	4804	1398	PPREL	ACTIVATION	1
325217	4804	3654	PPREL	BINDING_ASSOCIATION	0
325219	4804	3656	PPREL	BINDING_ASSOCIATION	0
325230	4804	23236	PPREL	ACTIVATION	1
325238	4804	3667	PPREL	ACTIVATION	1
325239	4804	11213	PPREL	BINDING_ASSOCIATION	0
325240	387778	1017	PPREL	ACTIVATION	1
325248	4809	23160	PPREL	BINDING_ASSOCIATION	0
325250	4809	23283	PPREL	BINDING_ASSOCIATION	0
325251	4809	11066	PPREL	BINDING_ASSOCIATION	0
325252	4809	51645	PPREL	BINDING_ASSOCIATION	0
325254	4809	11103	PPREL	BINDING_ASSOCIATION	0
325259	4809	54883	PPREL	BINDING_ASSOCIATION	0
325260	4809	24144	PPREL	ACTIVATION	1
325269	4809	1479	PPREL	BINDING_ASSOCIATION	0
325270	4809	1478	PPREL	BINDING_ASSOCIATION	0
325273	4809	1477	PPREL	BINDING_ASSOCIATION	0
325275	4809	23020	PPREL	BINDING_ASSOCIATION	0
325277	4809	85313	PPREL	BINDING_ASSOCIATION	0
325278	4809	10199	PPREL	BINDING_ASSOCIATION	0
325281	4809	10081	PPREL	BINDING_ASSOCIATION	0
325282	4809	11051	PPREL	BINDING_ASSOCIATION	0
325284	4809	23398	PPREL	BINDING_ASSOCIATION	0
325289	4809	11056	PPREL	BINDING_ASSOCIATION	0
325293	4809	25949	PPREL	BINDING_ASSOCIATION	0
325294	4809	10171	PPREL	BINDING_ASSOCIATION	0
325304	4809	84128	PPREL	BINDING_ASSOCIATION	0
325309	4809	23658	PPREL	BINDING_ASSOCIATION	0
325312	4809	51690	PPREL	BINDING_ASSOCIATION	0
325313	4809	51692	PPREL	BINDING_ASSOCIATION	0
325314	4809	51691	PPREL	BINDING_ASSOCIATION	0
325317	4809	11157	PPREL	BINDING_ASSOCIATION	0
325318	4809	10465	PPREL	BINDING_ASSOCIATION	0
325320	4809	25804	PPREL	BINDING_ASSOCIATION	0
325322	4809	25926	PPREL	BINDING_ASSOCIATION	0
325324	4809	10436	PPREL	BINDING_ASSOCIATION	0
325330	4809	23517	PPREL	ACTIVATION	1
325332	4809	10283	PPREL	BINDING_ASSOCIATION	0
325333	4809	57050	PPREL	BINDING_ASSOCIATION	0
325335	4809	4839	PPREL	INDIRECT_EFFECT	1
325340	4809	84135	PPREL	BINDING_ASSOCIATION	0
325343	4809	11017	PPREL	BINDING_ASSOCIATION	0
325347	51720	128312	PPREL	BINDING_ASSOCIATION	0
325358	51720	11200	PPREL	BINDING_ASSOCIATION	0
325359	51720	10111	PPREL	BINDING_ASSOCIATION	0
325360	hsa-miR-95-3p	1026	MGREL	MIRNA_INHIBITION	-1
325361	hsa-miR-95-3p	1052	MGREL	MIRNA_INHIBITION	-1
325365	4800	2194	PPREL	ACTIVATION	1
325367	4800	10018	PPREL	ACTIVATION	1
